Source_id,Isl_id,RA_1,E_RA,DEC_1,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,RA_max,E_RA_max,DEC_max,E_DEC_max,Maj,E_Maj,Min,E_Min,PA,E_PA,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Resid_Isl_rms,Resid_Isl_mean,S_Code,RA_2,DEC_2,SIDEPROB,FPEAK,FINT,RMS,MAJOR,MINOR,POSANG,FITTED_MAJOR,FITTED_MINOR,FITTED_POSANG,FLDNAME,NSDSS,SDSS_SEP,SDSS_MAG,SDSS_CLASS,NTMASS,TMASS_SEP,TMASS_MAG,YEAR,MJD,MJDRMS,MJDSTART,MJDSTOP,Separation
33,33,22.263283153877662,3.461937631377566E-5,-1.4544148961103378,3.5047095348832276E-5,2.6035787563993075E-4,1.3765344396215777E-5,2.2185164993712518E-4,7.130737087518203E-6,22.263283153877662,3.461937631377566E-5,-1.4544148961103378,3.5047095348832276E-5,0.0026067381403492105,8.559365955229118E-5,0.0024886106023234867,7.829901176749414E-5,138.98246397892902,28.740077045827228,0.0026066487130455727,8.559365955229118E-5,0.002488440327049113,7.829901176749414E-5,139.00320900564907,28.740077045827228,0.0011422940425386515,8.559365955229118E-5,7.899798166517693E-4,7.829901176749414E-5,126.13616098948938,28.740077045827228,0.0011422289363684367,8.559365955229118E-5,7.899436887709588E-4,7.829901176749414E-5,126.1569060162094,28.740077045827228,2.75148746775097E-4,1.0291219342620696E-5,6.886765731906053E-6,-2.1293693919233192E-7,6.222767751751235E-6,1.438344611415232E-6,S,22.26333286383131,-1.4539583768764814,0.014053002,1.63,1.5591304,0.14665821,2.25,0.0,48.2,6.48,5.09,24.8,01285-01310T,1,0.62765586,15.947282,g,1,0.34452397,14.469,1995.91,2450050.646653738,5.317315640817244,2450040.714282408,2450060.6615625005,1.6531774599987075
34,34,22.256481357420725,4.100277249767213E-5,-1.451548950045712,4.0319406901361846E-5,2.0351996021688483E-4,1.3108006584414174E-5,1.832870203789096E-4,7.047783618699083E-6,22.256481357420725,4.100277249767213E-5,-1.451548950045712,4.0319406901361846E-5,0.0025702747161543277,1.02335254114829E-4,0.0023880383046170615,8.868236394241318E-5,131.607913365326,21.97684056976815,0.0025701547734271364,1.02335254114829E-4,0.0023879086150117414,8.868236394241318E-5,131.62844525900937,21.97684056976815,0.001067433487366291,1.02335254114829E-4,3.320860294466047E-4,8.868236394241318E-5,123.6391661144556,21.97684056976815,0.0010673687643368585,1.02335254114829E-4,3.3207263352405265E-4,8.868236394241318E-5,123.65969800813896,21.97684056976815,2.0067218559239323E-4,8.492810043876391E-6,6.8867661866534036E-6,-2.1293696761404135E-7,3.0136145596770803E-6,2.36040751389055E-8,S,22.25671611807286,-1.4512139214906057,0.014053002,1.35,1.1045455,0.14398447,0.0,0.0,110.4,5.7,4.97,158.8,01285-01310T,1,0.5481957,16.951359,g,1,0.6127355,14.746,1995.9094,2450050.4270052593,5.390741847868711,2450039.7175231487,2450060.6615625005,1.4725775226080964
37,37,22.248522940306994,2.767893436889266E-5,-1.0169167901079947,2.4607828458268214E-5,2.685248540505038E-4,1.2048747088894572E-5,2.6556539418028303E-4,6.900730715076388E-6,22.248522940306994,2.767893436889266E-5,-1.0169167901079947,2.4607828458268214E-5,0.0024387550216878333,6.535169997867201E-5,0.0022919097245408574,5.7750532117117575E-5,80.8955505271233,17.477316164501524,0.0024385536730078903,6.535169997867201E-5,0.0022918298433053383,5.7750532117117575E-5,80.90979373132205,17.477316164501524,0.0,6.535169997867201E-5,0.0,5.7750532117117575E-5,0.0,17.477316164501524,0.0,6.535169997867201E-5,0.0,5.7750532117117575E-5,0.0,17.477316164501524,2.6238451527475234E-4,8.384616963228986E-6,6.8867661866534036E-6,-2.1293696761404135E-7,2.408896989436471E-6,-1.3683512634088402E-7,S,22.24871625900748,-1.016691693924675,0.016282696,2.29,2.8063726,0.1412563,3.98,0.0,81.0,6.77,6.25,64.5,01285-01050T,0,99.0,99.0,-,0,99.0,99.0,1995.9819,2450076.9212229247,300.7211370449818,2450035.7284027785,2452494.9692013892,1.068106367467307
45,45,22.21549871157336,1.0927391365941432E-4,-0.6996987441372836,9.864438418705066E-5,4.736106561703951E-5,9.94012470670951E-6,5.749498644695493E-5,6.49658734721826E-6,22.21549871157336,1.0927391365941432E-4,-0.6996987441372836,9.864438418705066E-5,0.0022692258412262737,2.743050562745854E-4,0.0020067100161716357,2.1195278935381967E-4,56.90072248924657,39.21288709155598,0.0022691992708660192,2.743050562745854E-4,0.0020064139359954754,2.1195278935381967E-4,56.91011948064073,39.21288709155598,0.0,2.743050562745854E-4,0.0,2.1195278935381967E-4,0.0,39.21288709155598,0.0,2.743050562745854E-4,0.0,2.1195278935381967E-4,0.0,39.21288709155598,3.844062297088364E-5,6.480623428098306E-6,6.8867661866534036E-6,-2.1293693919233192E-7,5.908060529691284E-7,-2.2104526919974887E-7,S,22.215588133985626,-0.6996805765121394,0.093983844,1.44,1.5610082,0.13961086,3.83,0.0,135.0,7.16,5.24,149.8,01285-00390T,2,1.2137598,18.62108,g,0,99.0,99.0,1998.9294,2451153.7686742735,1224.2740608366669,2450031.738831019,2452494.9692013892,0.32847387140142453
47,47,22.20121902287119,5.377974148107001E-5,-0.8703289955608263,5.025210426931374E-5,6.864854476518045E-4,2.7247045847755634E-5,2.4075232019411816E-4,7.320392997767708E-6,22.20121902287119,5.377974148107001E-5,-0.8703289955608263,5.025210426931374E-5,0.0043063172175032095,1.365975984147789E-4,0.0036602518428973437,1.0668460516681847E-4,53.09910062047903,8.493561750515932,0.004306257236553198,1.365975984147789E-4,0.0036598439368569803,1.0668460516681847E-4,53.110572389995866,8.493561750515932,0.0036103872826632887,1.365975984147789E-4,0.0028013021807300194,1.0668460516681847E-4,54.72126447076344,8.493561750515932,0.0036103286626860617,1.365975984147789E-4,0.0028009964614228024,1.0668460516681847E-4,54.732736240280275,8.493561750515932,0.0013847510376268344,1.7305126189704175E-5,6.8867661866534036E-6,-2.1293696761404135E-7,5.74210889681126E-6,7.22909518913184E-8,C,22.201254982012355,-0.8697861176261896,0.026718775,1.13,2.0031817,0.1522299,7.97,1.37,57.3,9.83,6.24,51.9,01285-00390T,2,3.0013416,21.162413,g,0,99.0,99.0,1997.2156,2450528.181377947,981.373469206072,2450035.7284027785,2452494.9692013892,1.9586422358946858
48,47,22.205643974211352,7.045614699892816E-5,-0.8700936771542426,7.940926408214421E-5,7.11532259001622E-4,3.28995396126665E-5,1.8666548066697582E-4,6.983731108599048E-6,22.205643974211352,7.045614699892816E-5,-0.8700936771542426,7.940926408214421E-5,0.005180517089010362,2.0386872180144889E-4,0.004067373556860492,1.4467169394451608E-4,34.417645557174254,7.499393933505586,0.005180516914974881,2.0386872180144889E-4,0.004066859484130075,1.4467169394451608E-4,34.42918140137181,7.499393933505586,0.004607980888002534,2.0386872180144889E-4,0.0033298895528562403,1.4467169394451608E-4,35.13003029452038,7.499393933505586,0.004607980408599014,2.0386872180144889E-4,0.0033294689252142406,1.4467169394451608E-4,35.141566138717934,7.499393933505586,0.0013847510376268344,1.7305126189704175E-5,6.8867661866534036E-6,-2.1293696761404135E-7,5.74210889681126E-6,7.22909518913184E-8,C,22.203679699167708,-0.8695416715590972,0.17828622,1.32,23.389906,0.15226585,32.75,17.41,72.6,33.21,18.52,72.3,01285-01050T,0,99.0,99.0,-,0,99.0,99.0,1997.2085,2450525.6073416932,979.4321425147265,2450035.7284027785,2452494.9692013892,7.344527150772939
49,48,22.207792667439282,1.0337833381333994E-4,-2.1389837161182648,8.781013949033942E-5,8.624100624237309E-5,1.2968873686467054E-5,7.851785764507708E-5,6.9997135908173974E-6,22.207792667439282,1.0337833381333994E-4,-2.1389837161182648,8.781013949033942E-5,0.0026854030115784637,2.5990557533637983E-4,0.002261073925451165,1.856659639885766E-4,119.99947458880513,22.817547914344868,0.002685371872277018,2.5990557533637983E-4,0.0022606983621309496,1.856659639885766E-4,120.0279130761545,22.817547914344868,0.0,2.5990557533637983E-4,0.0,1.856659639885766E-4,0.0,22.817547914344868,0.0,2.5990557533637983E-4,0.0,1.856659639885766E-4,0.0,22.817547914344868,7.574220927391152E-5,7.276990440232644E-6,6.886765277158702E-6,-2.1293695340318664E-7,1.5328677136494662E-6,-1.5667960440168827E-7,S,22.207707803230722,-2.1385776925776554,0.014053002,2.27,3.1240594,0.15458047,4.27,2.6,90.1,6.91,6.89,175.5,01285-01570T,0,99.0,99.0,-,0,99.0,99.0,1995.9604,2450069.0672201402,7.02639242382755,2450062.6546759265,2450078.6129513895,1.493227833127653
50,49,22.203153622423738,4.266660989089961E-5,-2.3019817042942146,4.015933965039628E-5,2.465492548825874E-4,1.4609151456096856E-5,1.960686954876928E-4,7.212541835207646E-6,22.203153622423738,4.266660989089961E-5,-2.3019817042942146,4.015933965039628E-5,0.00274624750981475,1.0476604394243611E-4,0.002531351318978958,8.979077720219735E-5,123.30661332013312,19.040178709562273,0.002746241319014302,1.0476604394243611E-4,0.002530803459511336,8.979077720219735E-5,123.3370329310523,19.040178709562273,0.001451130389022273,1.0476604394243611E-4,8.849506277717085E-4,8.979077720219735E-5,117.94184156791995,19.040178709562273,0.0014511184320204669,1.0476604394243611E-4,8.847643919069218E-4,8.979077720219735E-5,117.97226117883912,19.040178709562273,4.885128759523783E-4,1.3747478167483387E-5,6.8867661866534036E-6,-2.1293698182489607E-7,1.975249460883788E-6,-2.620108148221334E-7,C,22.203063274595117,-2.3017223104321105,0.014053002,13.06,19.635878,0.14411458,4.86,3.21,101.3,7.39,7.03,132.4,01285-02230T,1,2.1862075,22.885946,s,0,99.0,99.0,1995.9824,2450077.1011669226,3.9630790628060266,2450062.6546759265,2450078.6129513895,0.9887538650601314
51,49,22.20616744032627,4.655970665128314E-5,-2.3031153406959706,4.2866220061094705E-5,2.593332539759732E-4,1.537985408163341E-5,1.935254915836937E-4,7.236947725385437E-6,22.20616744032627,4.655970665128314E-5,-2.3031153406959706,4.2866220061094705E-5,0.003012653230908221,1.2290863506226555E-4,0.0024590535755890097,8.42886816623346E-5,128.348182881287,8.285323985133358,0.0030126530808095692,1.2290863506226555E-4,0.002458513445839044,8.42886816623346E-5,128.37873858180478,8.285323985133358,0.0019003746580580517,1.2290863506226555E-4,6.714842290935724E-4,8.42886816623346E-5,125.88873809777253,8.285323985133358,0.001900373256264081,1.2290863506226555E-4,6.713371995942251E-4,8.42886816623346E-5,125.91929379829033,8.285323985133358,4.885128759523783E-4,1.3747478167483387E-5,6.8867661866534036E-6,-2.1293698182489607E-7,1.975249460883788E-6,-2.620108148221334E-7,C,22.206174425762054,-2.3028332833892953,0.014053002,12.94,21.372923,0.14435256,6.31,2.94,131.4,8.67,6.58,142.2,01285-02230T,2,4.9145737,22.040974,g,1,5.555084,15.116,1995.9824,2450077.0980288894,3.934684653287282,2450062.6546759265,2450078.6129513895,1.0157171561657796
64,61,22.174371944321773,1.0121119347043098E-4,-0.5550834386593794,1.0929660383729007E-4,7.222097565981452E-5,1.2542916344107816E-5,6.832427409063942E-5,6.97131870422561E-6,22.174371944321773,1.0121119347043098E-4,-0.5550834386593794,1.0929660383729007E-4,0.00251097779109257,2.6586270026707426E-4,0.002327161364220561,2.2881883955737272E-4,29.517752273636894,56.37669293419581,0.00251093021771599,2.6586270026707426E-4,0.0023267802203091473,2.2881883955737272E-4,29.52480859278576,56.37669293419581,8.34205642820553E-4,2.6586270026707426E-4,0.0,2.2881883955737272E-4,38.37360053132899,56.37669293419581,8.342011122884696E-4,2.6586270026707426E-4,0.0,2.2881883955737272E-4,38.380656850477855,56.37669293419581,6.401860462794493E-5,7.703613506537743E-6,6.886765277158702E-6,-2.1293695340318664E-7,1.0857568213396007E-6,-1.9395257311316527E-7,S,22.17449942348612,-0.5546722453381837,0.014053002,3.02,2.954585,0.13551654,1.75,0.0,119.8,6.28,5.39,159.7,01285-00390T,2,0.3557496,18.13604,s,0,99.0,99.0,1999.2327,2451264.4265182735,1229.4028631244068,2450029.7448495375,2452494.9692013892,1.5497962813977944
65,62,22.1724669116093,3.607299701460158E-5,-0.7805866015919647,3.599798800601649E-5,1.773582749416126E-4,1.1462472888017615E-5,1.85177382111569E-4,6.806327020622934E-6,22.1724669116093,3.607299701460158E-5,-0.7805866015919647,3.599798800601649E-5,0.002367655466533244,8.960839714951923E-5,0.0022361700486225296,7.982232368731173E-5,45.50083616129011,26.717932882074297,0.002367651624559704,8.960839714951923E-5,0.0022358743648984883,7.982232368731173E-5,45.51073343255598,26.717932882074297,0.0,8.960839714951923E-5,0.0,7.982232368731173E-5,0.0,26.717932882074297,0.0,8.960839714951923E-5,0.0,7.982232368731173E-5,0.0,26.717932882074297,1.6731540031863614E-4,8.329993779427223E-6,6.8867666414007545E-6,-2.1293693919233192E-7,1.5396468597828061E-6,-2.758768005151069E-7,S,22.172549404478083,-0.7802749944492916,0.014053002,2.88,2.8909507,0.14436217,2.35,0.0,112.0,6.27,5.53,147.7,01285-00390T,0,99.0,99.0,-,0,99.0,99.0,1998.4917,2450993.9646924855,1198.4778745949266,2450035.7284027785,2452494.9692013892,1.1604225853667094
71,68,22.140740301649515,7.968212723984095E-6,-1.2500345304373544,7.132539458278181E-6,8.213241585905389E-4,1.1288223503268108E-5,8.717787678363983E-4,6.775420678763147E-6,22.140740301649515,7.968212723984095E-6,-1.2500345304373544,7.132539458278181E-6,0.002354440678412171,1.889465299539509E-5,0.0022118474270132254,1.664807232844886E-5,104.44663692701079,5.182604365227516,0.0023542632408235483,1.889465299539509E-5,0.00221184642714507,1.664807232844886E-5,104.46179422003235,5.182604365227516,0.0,1.889465299539509E-5,0.0,1.664807232844886E-5,0.0,5.182604365227516,0.0,1.889465299539509E-5,0.0,1.664807232844886E-5,0.0,5.182604365227516,7.941756928973182E-4,9.115038891484935E-6,6.886765731906053E-6,-2.1293698182489607E-7,1.340285780315753E-5,-2.37345147979795E-6,S,22.14079243993211,-1.2496333745772559,0.014053002,2.33,2.62125,0.14796151,2.78,0.84,56.4,6.7,5.81,17.8,01285-01050T,1,5.75914,22.240389,s,0,99.0,99.0,1995.8893,2450043.066526474,5.615352809949666,2450039.7175231487,2450052.6839120374,1.4563018167636557
77,74,22.1365374295136,1.0513713183839687E-5,-1.3056808425436546,1.730640203619245E-5,0.0016516853652270428,2.877994404031101E-5,8.132759504344715E-4,6.8867661866534036E-6,22.13723618507093,1.0513713183839687E-5,-1.3060783642111675,1.730640203619245E-5,0.0038615283987796572,4.145771612388248E-5,0.0027612726385264764,2.355963098210351E-5,102.8727993504359,1.4149624888846184,0.0038612498977684926,4.145771612388248E-5,0.0027612693481742267,2.355963098210351E-5,102.88853558741202,1.4149624888846184,0.0030860835907749497,4.145771612388248E-5,0.0013975236208653436,2.355963098210351E-5,102.57191441206922,1.4149624888846184,0.003085860722218474,4.145771612388248E-5,0.0013975220890036029,2.355963098210351E-5,102.58765064904534,1.4149624888846184,0.0016611956600292156,1.8454075128389248E-5,6.8867661866534036E-6,-2.1293698182489607E-7,1.0145845408260357E-5,-2.7773918986895296E-7,M,22.13719122269222,-1.3053805248092536,0.014053002,1.98,4.8984976,0.1496817,8.24,5.84,89.5,9.85,8.66,89.2,01285-01310T,1,5.8622775,20.415518,s,0,99.0,99.0,1996.0756,2450111.1774457367,428.9643843660269,2450039.7175231487,2452939.728518519,2.589534761790859
81,77,22.121061985510384,5.876301920145441E-6,-1.3026323528475987,1.048364130254699E-5,0.0015186367667168674,2.2709712993438015E-5,0.0011335799825106516,6.8867661866534036E-6,22.121183889332723,5.876301920145441E-6,-1.3029238185184853,1.048364130254699E-5,0.0032444791870922464,2.4920732464117556E-5,0.002320242293588124,1.3412290761699763E-5,99.31290572372376,0.9588131134834218,0.003244252347454041,2.4920732464117556E-5,0.0023202417273723848,1.3412290761699763E-5,99.32825349032763,0.9588131134834218,0.0,2.4920732464117556E-5,0.0,1.3412290761699763E-5,0.0,0.9588131134834218,0.0,2.4920732464117556E-5,0.0,1.3412290761699763E-5,0.0,0.9588131134834218,0.001644266805542404,1.6439314884584346E-5,6.8867661866534036E-6,-2.1293695340318664E-7,1.670943311182782E-5,1.4478010598395485E-5,M,22.12089609887986,-1.302441622475444,0.08838543,1.81,4.0724998,0.14950746,8.73,4.12,70.2,10.34,7.5,66.0,01285-01310T,0,99.0,99.0,-,0,99.0,99.0,1996.153,2450139.4714321042,511.5744274677813,2450039.7175231487,2452939.728518519,0.9098976291794714
89,85,22.105417786595368,1.6190232071037896E-5,-0.9711295114013802,4.484020180499431E-5,7.014625541085726E-4,2.5481992125903596E-5,4.1532016738950693E-4,6.8867666414007545E-6,22.106362265063698,1.6190232071037896E-5,-0.971368503914091,4.484020180499431E-5,0.0043511826243646905,1.0704987650629414E-4,0.002237838555744509,3.3811565734316814E-5,80.00148313033033,1.6646329980255588,0.004350959820116711,1.0704987650629414E-4,0.0022377498514714635,3.3811565734316814E-5,80.01266019090534,1.6646329980255588,0.0,1.0704987650629414E-4,0.0,3.3811565734316814E-5,0.0,1.6646329980255588,0.0,1.0704987650629414E-4,0.0,3.3811565734316814E-5,0.0,1.6646329980255588,7.128816928307109E-4,1.351303427466459E-5,6.8867666414007545E-6,-2.1293698182489607E-7,2.1498710793821374E-6,8.266427897751782E-8,M,22.106265833677693,-0.970722172932962,0.104952894,2.05,3.063611,0.1394877,6.67,0.0,79.3,8.61,5.98,76.1,01285-01050T,2,2.0390296,22.7061,g,0,99.0,99.0,1996.2357,2450169.752691916,550.4389171971093,2450035.7284027785,2452494.9692013892,3.386492234004643
105,101,22.064210531936155,1.5812340972071668E-6,-1.212610799102187,1.7951516507264277E-6,0.004058074286771619,1.5457269875592225E-5,0.004075812301238298,6.8867661866534036E-6,22.064547471578823,1.5812340972071668E-6,-1.2129507921659264,1.7951516507264277E-6,0.00238798111544417,4.235526847273782E-6,0.0022372739561003713,3.714114424223752E-6,97.45205879316929,1.1013930030246648,0.0023878349971651843,4.235526847273782E-6,0.0022372718460451518,3.714114424223752E-6,97.46514310870509,1.1013930030246648,0.0,4.235526847273782E-6,0.0,3.714114424223752E-6,0.0,1.1013930030246648,0.0,4.235526847273782E-6,0.0,3.714114424223752E-6,0.0,1.1013930030246648,0.004070114855854643,1.3780644159534766E-5,6.8867661866534036E-6,-2.1293696761404135E-7,1.2651776160055306E-5,9.13340102215443E-7,M,22.064333594815693,-1.212322185575592,0.014053002,9.44,10.25149,0.14205082,2.25,1.16,160.4,6.76,5.55,175.5,01285-01050T,2,4.3849974,24.70034,s,1,4.9217644,15.89,1996.428,2450240.1587763433,732.1530478263489,2450039.7175231487,2452939.728518519,1.1294793275658448
120,115,22.04527019134233,3.122189704426125E-5,-0.806040409660499,2.7324821194700478E-5,2.3339159176983921E-4,1.1877821559411284E-5,2.3444826754135948E-4,6.87303815334675E-6,22.04527019134233,3.122189704426125E-5,-0.806040409660499,2.7324821194700478E-5,0.0024267486737723303,7.359814973753484E-5,0.002267566793618372,6.425714804264331E-5,95.4360185993415,18.093031040679787,0.0024265922760132877,7.359814973753484E-5,0.002267477826305119,6.425714804264331E-5,95.44444967575288,18.093031040679787,0.0,7.359814973753484E-5,0.0,6.425714804264331E-5,0.0,18.093031040679787,0.0,7.359814973753484E-5,0.0,6.425714804264331E-5,0.0,18.093031040679787,2.2505883299990553E-4,8.963532570210238E-6,6.8867661866534036E-6,-2.1293696761404135E-7,1.920102022268111E-6,-2.652710122674762E-7,S,22.045253461369263,-0.8054861298103078,0.016282696,1.4,0.74260867,0.1497542,0.0,0.0,105.8,4.93,3.75,124.2,01285-00390T,1,1.3235475,18.501678,g,0,99.0,99.0,1998.0505,2450832.9512666045,1149.7555841993765,2450035.7284027785,2452494.9692013892,1.9963160113360319
127,122,22.04039891269256,1.4835574232488048E-5,-0.7346861018691567,1.4621507694071162E-5,4.663463358665347E-4,1.1914320994676608E-5,4.669255556285625E-4,6.882835230503751E-6,22.04039891269256,1.4835574232488048E-5,-0.7346861018691567,1.4621507694071162E-5,0.0023937145855055216,3.59501666730461E-5,0.002306431566231914,3.336963762876241E-5,50.62755472908896,16.31808929599056,0.002393713490537231,3.59501666730461E-5,0.0023061653292678784,3.336963762876241E-5,50.63517698494479,16.31808929599056,0.0,3.59501666730461E-5,0.0,3.336963762876241E-5,0.0,16.31808929599056,0.0,3.59501666730461E-5,0.0,3.336963762876241E-5,0.0,16.31808929599056,4.644056808608936E-4,9.975877005947172E-6,6.886765731906053E-6,-2.1293693919233192E-7,3.249175961173023E-6,-1.9127526229567593E-7,S,22.04053721574737,-0.734363903591494,0.014053002,4.0,5.0453334,0.14235519,4.08,1.75,150.2,7.48,5.82,163.9,01285-00390T,2,5.119045,17.503664,s,1,5.4329414,15.916,1998.6829,2451063.7500741403,1212.4285093863912,2450035.7284027785,2452494.9692013892,1.2622419452997335
128,123,22.040728916500438,3.3378690937481855E-5,-2.1848320717878233,3.662295929740143E-5,2.7611633501955086E-4,1.4082415390138814E-5,2.2882719880794157E-4,7.134169386969995E-6,22.040728916500438,3.3378690937481855E-5,-2.1848320717878233,3.662295929740143E-5,0.002804834316350351,9.425329755104621E-5,0.0023781864838857926,6.879044390151544E-5,143.80449141521143,8.31121926963783,0.00280479470050928,9.425329755104621E-5,0.0023778533097174536,6.879044390151544E-5,143.82717084745246,8.31121926963783,0.0015258902746304384,9.425329755104621E-5,3.6680189828483333E-4,6.879044390151544E-5,139.96964808531067,8.31121926963783,0.0015258769224694598,9.425329755104621E-5,3.667485405755885E-4,6.879044390151544E-5,139.9923275175517,8.31121926963783,2.790871114547525E-4,1.0021533432150496E-5,6.886765731906053E-6,-2.1293693919233192E-7,4.792926574737066E-6,6.437180672946852E-7,S,22.04068747990911,-2.184686165230296,0.014053002,4.64,4.7456946,0.15624972,2.57,0.0,179.9,6.9,5.13,180.0,01285-02230T,3,0.29772487,19.356892,g,0,99.0,99.0,1995.9684,2450071.9585713358,7.040106288621848,2450062.6546759265,2450078.6129513895,0.5460052406105964
142,137,22.020876888550003,2.1744468484133764E-5,-0.7956330251436515,2.2467548307374364E-5,6.802187011960344E-4,2.4216919382747216E-5,4.1667648714157414E-4,6.886765277158702E-6,22.021151873901704,2.1744468484133764E-5,-0.7958694101188386,2.2467548307374364E-5,0.0030721295345242884,5.814140500669541E-5,0.0026710558082343335,4.5173139870605464E-5,131.19041417891125,5.6183242396981505,0.0030718203106593497,5.814140500669541E-5,0.0026710545459109575,4.5173139870605464E-5,131.1983977453471,5.6183242396981505,0.001990232958522736,5.814140500669541E-5,0.0012458425533007351,4.5173139870605464E-5,127.83712304789138,5.6183242396981505,0.0019900349172551164,5.814140500669541E-5,0.0012458405340637782,4.5173139870605464E-5,127.84510661432725,5.6183242396981505,0.0019808858107115425,2.21217870089955E-5,6.886765277158702E-6,-2.1293696761404135E-7,4.283179350750288E-6,2.4668215914402936E-8,M,22.02070063885036,-0.7953111222985457,0.023983845,1.55,3.9465384,0.15039444,8.6,5.83,109.2,10.24,8.56,115.9,01285-00390T,0,99.0,99.0,-,0,99.0,99.0,1997.9949,2450812.6284584943,1141.8965836750453,2450035.7284027785,2452494.9692013892,1.3211529685321333
156,149,22.016226837477674,5.7811897714968865E-6,-1.5071166694264992,5.5747832275461726E-6,0.0011601249306322258,1.1660538808591225E-5,0.0011890913310921793,6.842783499930874E-6,22.016226837477674,5.7811897714968865E-6,-1.5071166694264992,5.5747832275461726E-6,0.0023527368149759737,1.3718679168801097E-5,0.0022921370284173545,1.3017776130202591E-5,113.08261956295627,9.039751235156354,0.0023526570247113295,1.3718679168801097E-5,0.0022920949740687087,1.3017776130202591E-5,113.09761961509099,9.039751235156354,0.0,1.3718679168801097E-5,0.0,1.3017776130202591E-5,0.0,9.039751235156354,0.0,1.3718679168801097E-5,0.0,1.3017776130202591E-5,0.0,9.039751235156354,0.001160219250224816,1.0112227758696147E-5,6.886765731906053E-6,-2.1293693919233192E-7,9.920409866026603E-6,-8.858487490215339E-7,S,22.016392497031372,-1.5069139007286483,0.014053002,2.76,2.5070918,0.1394745,0.0,0.0,92.1,6.11,5.14,179.8,01285-01310T,0,99.0,99.0,-,0,99.0,99.0,1996.3346,2450205.965538841,646.9160602673649,2450040.7123263893,2452939.728518519,0.9424800783416619
