_RAJ2000,_DEJ2000,_r,NVSS,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,S1.4,e_S1.4,l_MajAxis,MajAxis,l_MinAxis,MinAxis,f_resFlux,Source_id,Isl_id,RA,E_RA,DEC,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,RA_max,E_RA_max,DEC_max,E_DEC_max,Maj,E_Maj,Min,E_Min,PA,E_PA,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Separation
21.866625,-0.9168056,0.577313,012727-005500,01 27 27.99,-00 55 00.5,0.34,5.8,3.9,0.5,<,62.2,<,52.4,,365,344,21.866240011966706,5.529260720932142E-6,-0.9153989932054117,5.360626435038835E-6,0.001203232090402555,1.1629399372150158E-5,0.0012368601199880616,6.838193175527174E-6,21.866240011966706,5.529260720932142E-6,-0.9153989932054117,5.360626435038835E-6,0.002336794055888073,1.3020503903130643E-5,0.0023011005885399155,1.2623209987819794E-5,88.64787988781585,14.64825049076886,0.002336734370938221,1.3020503903130643E-5,0.002301024030564246,1.2623209987819794E-5,88.65459520674398,14.64825049076886,0.0,1.3020503903130643E-5,0.0,1.2623209987819794E-5,0.0,14.64825049076886,0.0,1.3020503903130643E-5,0.0,1.2623209987819794E-5,0.0,14.64825049076886,0.0011914852796580727,9.83763673360282E-6,6.8867661866534036E-6,-2.1293693919233192E-7,5.249980820864396
21.8822917,-2.205,0.918568,012731-021218,01 27 31.75,-02 12 18.0,0.26,5.0,4.6,0.5,<,60.6,<,39.7,,345,324,21.88098421467784,3.7649172327196585E-5,-2.206550429709874,3.67050270850876E-5,4.966655978176255E-4,2.122584673873474E-5,2.740075096445337E-4,6.8867661866534036E-6,21.88144442904119,3.7649172327196585E-5,-2.2068279493613896,3.67050270850876E-5,0.0033987511559282696,1.1034891209042355E-4,0.0023452216736628236,5.616027149594632E-5,43.74689739878546,3.7047327526214633,0.00339832927985386,1.1034891209042355E-4,0.0023451970553204676,5.616027149594632E-5,43.76365189212498,3.7047327526214633,0.0024478879077326726,1.1034891209042355E-4,0.0,5.616027149594632E-5,45.1253580294202,3.7047327526214633,0.002447588469309596,1.1034891209042355E-4,0.0,5.616027149594632E-5,45.142112522759724,3.7047327526214633,4.940846032931861E-4,1.2010646856664912E-5,6.8867661866534036E-6,-2.1293698182489607E-7,7.299054580779495
21.8977917,-0.9655,0.561489,012735-005755,01 27 35.47,-00 57 55.8,0.46,7.4,2.5,0.5,<,63.6,<,57.8,,312,295,21.895074059340548,1.1281547003727174E-5,-0.9672258667761178,1.377506657918073E-5,8.689577640784603E-4,2.0049728039800708E-5,6.60465385961866E-4,6.8867661866534036E-6,21.895327690172422,1.1281547003727174E-5,-0.9675270950552066,1.377506657918073E-5,0.00282121340283979,3.377579839061059E-5,0.0023997770856516586,2.4842696072703583E-5,114.28035585571833,3.0349944683942853,0.002821070674421562,3.377579839061059E-5,0.0023997645593474923,2.4842696072703583E-5,114.28793800129169,3.0349944683942853,0.001596468782720735,3.377579839061059E-5,3.3255837279421173E-4,2.4842696072703583E-5,112.12201822362198,3.0349944683942853,0.0015963900708791526,3.377579839061059E-5,3.3255620875281887E-4,2.4842696072703583E-5,112.12960036919534,3.0349944683942853,0.0016135769997209473,1.840453316475162E-5,6.8867661866534036E-6,-2.1293696761404135E-7,11.58846996101902
21.9004583,-2.1258056,0.855196,012736-020732,01 27 36.11,-02 07 32.9,0.55,8.1,2.3,0.5,<,76.3,<,62.0,S*,314,296,21.89968697111235,8.028608985274227E-5,-2.123338013241385,8.134081950995705E-5,1.1705755286564292E-4,1.4049108864787306E-5,9.741612346115165E-5,7.157718749658326E-6,21.89968697111235,8.028608985274227E-5,-2.123338013241385,8.134081950995705E-5,0.002674007231023877,2.0319260305008617E-4,0.0024840398137988126,1.7648215870482293E-4,137.64833567859566,41.94449205864625,0.0026739819330455156,2.0319260305008617E-4,0.0024837724769419117,1.7648215870482293E-4,137.6651511921287,41.94449205864625,0.0012863010702471216,2.0319260305008617E-4,7.788626842052712E-4,1.7648215870482293E-4,129.49541266441932,41.94449205864625,0.0012862978858134355,2.0319260305008617E-4,7.787734230312952E-4,1.7648215870482293E-4,129.51222817795235,41.94449205864625,1.1296513406179401E-4,9.31321598611471E-6,6.8867661866534036E-6,-2.1293695340318664E-7,9.306619704961793
21.9435833,-1.5796389,0.486808,012746-013446,01 27 46.46,-01 34 46.7,0.33,4.7,3.6,0.5,<,52.7,<,46.9,,242,230,21.94296526192764,2.669080623201402E-6,-1.5797499284844483,4.306761380839072E-6,0.0034584728680195362,2.2656843928986147E-5,0.002500621761077637,6.8867661866534036E-6,21.94330858346845,2.669080623201402E-6,-1.5801199805930715,4.306761380839072E-6,0.0031500422988077286,1.0232936857984814E-5,0.0023883376400290553,6.13545632181528E-6,99.57240653147277,0.48964357089166516,0.0031499427197897736,1.0232936857984814E-5,0.0023883077555190636,6.13545632181528E-6,99.58611004950482,0.48964357089166516,0.0021305519798689248,1.0232936857984814E-5,1.701060784458536E-4,6.13545632181528E-6,99.27856232615176,0.48964357089166516,0.0021304841955426803,1.0232936857984814E-5,1.7010398458579986E-4,6.13545632181528E-6,99.29226584418382,0.48964357089166516,0.0034218041283630134,1.2567847441231934E-5,6.8867661866534036E-6,-2.1293696761404135E-7,2.2597223240238478
21.9598333,-1.6680833,0.544853,012750-014005,01 27 50.36,-01 40 05.1,0.43,11.5,11.6,1.8,,125.4,<,33.2,,208,196,21.95733088963895,6.216538168402165E-5,-1.669202310850145,4.032550578912626E-5,0.004478694312626875,5.9818040539279225E-5,5.389298099097513E-4,6.8867661866534036E-6,21.956026517977808,6.216538168402165E-5,-1.6712601081288851,4.032550578912626E-5,0.009170507810972716,1.6244924032975187E-4,0.00435643550003062,6.369493928550023E-5,28.102586619247997,1.5300237081774786,0.00917015552140092,1.6244924032975187E-4,0.004356371176027123,6.369493928550023E-5,28.11748446161704,1.5300237081774786,0.00885812671637034,1.6244924032975187E-4,0.003681235826750251,6.369493928550023E-5,28.196461205826225,1.5300237081774786,0.008857785737027203,1.6244924032975187E-4,0.0036811817595599895,6.369493928550023E-5,28.211359048195266,1.5300237081774786,0.014325319154596693,1.0306733903280509E-4,6.8867661866534036E-6,-2.1293696761404135E-7,9.86487573794459
21.9716667,-0.7746944,0.753919,012753-004628,01 27 53.20,-00 46 28.9,0.49,10.1,2.5,0.5,<,87.4,<,59.3,,202,193,21.969864278689307,1.3661124308189824E-5,-0.7759153546653258,1.3487320361825082E-5,4.913387258563632E-4,1.1737395797746206E-5,5.000341667464204E-4,6.855752495912692E-6,21.969864278689307,1.3661124308189824E-5,-0.7759153546653258,1.3487320361825082E-5,0.0023531040575624157,3.257893792933294E-5,0.0023082540686555912,3.133998046072644E-5,54.62990890515203,28.992166222379392,0.002353101662040478,3.257893792933294E-5,0.002308034552008286,3.133998046072644E-5,54.637003959032086,28.992166222379392,0.0,3.257893792933294E-5,0.0,3.133998046072644E-5,0.0,28.992166222379392,0.0,3.257893792933294E-5,0.0,3.133998046072644E-5,0.0,28.992166222379392,4.887350106925838E-4,9.9300106618201E-6,6.886765731906053E-6,-2.1293693919233192E-7,7.836810601169115
21.9923333,-2.0366389,0.827644,012758-020211,01 27 58.16,-02 02 11.9,0.31,5.0,3.3,0.4,<,49.7,<,45.6,S*,178,171,21.991085837991875,2.084712750344178E-5,-2.0377951841208115,2.149173456119896E-5,3.428680139087182E-4,1.2256065311277417E-5,3.32804414485773E-4,6.933390823532594E-6,21.991085837991875,2.084712750344178E-5,-2.0377951841208115,2.149173456119896E-5,0.002450818482295003,5.2423034321079794E-5,0.0023236852827386465,4.7149762110300335E-5,143.35654121968042,16.2228866352952,0.00245080225599219,5.2423034321079794E-5,0.0023234391529701358,4.7149762110300335E-5,143.37592907132364,16.2228866352952,7.040279101285135E-4,5.2423034321079794E-5,0.0,4.7149762110300335E-5,129.8245359686587,16.2228866352952,7.040279039956078E-4,5.2423034321079794E-5,0.0,4.7149762110300335E-5,129.8439238203019,16.2228866352952,3.57789180981287E-4,1.303149680739767E-5,6.886765731906053E-6,-2.1293696761404135E-7,6.1212576450515455
22.0154167,-1.5097222,0.529376,012803-013035,01 28 03.70,-01 30 35.0,0.55,11.6,3.4,0.6,<,119.0,<,67.5,,156,149,22.016226837477674,5.7811897714968865E-6,-1.5071166694264992,5.5747832275461726E-6,0.0011601249306322258,1.1660538808591225E-5,0.0011890913310921793,6.842783499930874E-6,22.016226837477674,5.7811897714968865E-6,-1.5071166694264992,5.5747832275461726E-6,0.0023527368149759737,1.3718679168801097E-5,0.0022921370284173545,1.3017776130202591E-5,113.08261956295627,9.039751235156354,0.0023526570247113295,1.3718679168801097E-5,0.0022920949740687087,1.3017776130202591E-5,113.09761961509099,9.039751235156354,0.0,1.3718679168801097E-5,0.0,1.3017776130202591E-5,0.0,9.039751235156354,0.0,1.3718679168801097E-5,0.0,1.3017776130202591E-5,0.0,9.039751235156354,0.001160219250224816,1.0112227758696147E-5,6.886765731906053E-6,-2.1293693919233192E-7,9.822563885573883
22.0220833,-0.7995833,0.767499,012805-004758,01 28 05.30,-00 47 58.5,0.09,1.6,12.3,0.6,<,33.2,<,22.7,,143,137,22.02147214535021,2.0368807079874112E-5,-0.799814033267405,5.259483491878996E-5,6.81155990645854E-4,2.0788556047256042E-5,3.2724133855221635E-4,6.962788509768296E-6,22.02147214535021,2.0368807079874112E-5,-0.799814033267405,5.259483491878996E-5,0.004750415599394418,1.262424643002929E-4,0.002422100421756792,4.126181952848238E-5,168.16360020507895,1.8572536710264176,0.004750082015322562,1.262424643002929E-4,0.0024220270733710325,4.126181952848238E-5,168.17163403570567,1.8572536710264176,0.004112697151715792,1.262424643002929E-4,6.777757791760978E-4,4.126181952848238E-5,167.87741887661107,1.8572536710264176,0.004112406459677696,1.262424643002929E-4,6.777555656977385E-4,4.126181952848238E-5,167.8854527072378,1.8572536710264176,0.0019808858107115425,2.21217870089955E-5,6.886765277158702E-6,-2.1293696761404135E-7,2.351533360846292
22.0404583,-0.736,0.827409,012809-004409,01 28 09.71,-00 44 09.6,0.22,3.4,4.7,0.4,<,39.1,<,36.8,,127,122,22.04039891269256,1.4835574232488048E-5,-0.7346861018691567,1.4621507694071162E-5,4.663463358665347E-4,1.1914320994676608E-5,4.669255556285625E-4,6.882835230503751E-6,22.04039891269256,1.4835574232488048E-5,-0.7346861018691567,1.4621507694071162E-5,0.0023937145855055216,3.59501666730461E-5,0.002306431566231914,3.336963762876241E-5,50.62755472908896,16.31808929599056,0.002393713490537231,3.59501666730461E-5,0.0023061653292678784,3.336963762876241E-5,50.63517698494479,16.31808929599056,0.0,3.59501666730461E-5,0.0,3.336963762876241E-5,0.0,16.31808929599056,0.0,3.59501666730461E-5,0.0,3.336963762876241E-5,0.0,16.31808929599056,4.644056808608936E-4,9.975877005947172E-6,6.886765731906053E-6,-2.1293693919233192E-7,4.734861689881919
22.040625,-2.1841389,0.976484,012809-021102,01 28 09.75,-02 11 02.9,0.14,2.4,7.0,0.5,<,36.5,<,29.1,,128,123,22.040728916500438,3.3378690937481855E-5,-2.1848320717878233,3.662295929740143E-5,2.7611633501955086E-4,1.4082415390138814E-5,2.2882719880794157E-4,7.134169386969995E-6,22.040728916500438,3.3378690937481855E-5,-2.1848320717878233,3.662295929740143E-5,0.002804834316350351,9.425329755104621E-5,0.0023781864838857926,6.879044390151544E-5,143.80449141521143,8.31121926963783,0.00280479470050928,9.425329755104621E-5,0.0023778533097174536,6.879044390151544E-5,143.82717084745246,8.31121926963783,0.0015258902746304384,9.425329755104621E-5,3.6680189828483333E-4,6.879044390151544E-5,139.96964808531067,8.31121926963783,0.0015258769224694598,9.425329755104621E-5,3.667485405755885E-4,6.879044390151544E-5,139.9923275175517,8.31121926963783,2.790871114547525E-4,1.0021533432150496E-5,6.886765731906053E-6,-2.1293693919233192E-7,2.5232637984752544
22.0531667,-1.5969167,0.593789,012812-013548,01 28 12.76,-01 35 48.9,0.56,9.5,2.8,0.5,<,101.0,<,55.3,,112,108,22.052863639203135,3.026737611498844E-5,-1.5959296864713164,1.4862885945345302E-5,7.785246312135396E-4,2.3338338888202327E-5,4.384766682953326E-4,6.8867661866534036E-6,22.053155279832136,3.026737611498844E-5,-1.596341657623152,1.4862885945345302E-5,0.0036515380842954905,7.281383864903965E-5,0.0022981984562468623,3.167206069897276E-5,166.85262187178537,1.849122207426624,0.0036515345876736026,7.281383864903965E-5,0.0022980543738209533,3.167206069897276E-5,166.86952602003595,1.849122207426624,0.002772500320940969,7.281383864903965E-5,0.0,3.167206069897276E-5,166.21001482042493,1.849122207426624,0.0027724981265300546,7.281383864903965E-5,0.0,3.167206069897276E-5,166.2269189686755,1.849122207426624,7.659576604707482E-4,1.2567847840709632E-5,6.8867661866534036E-6,-2.1293698182489607E-7,3.7168501000136196
22.065125,-1.2126389,0.580522,012815-011245,01 28 15.63,-01 12 45.5,0.12,1.9,8.6,0.5,<,30.1,<,27.2,,105,101,22.064210531936155,1.5812340972071668E-6,-1.212610799102187,1.7951516507264277E-6,0.004058074286771619,1.5457269875592225E-5,0.004075812301238298,6.8867661866534036E-6,22.064547471578823,1.5812340972071668E-6,-1.2129507921659264,1.7951516507264277E-6,0.00238798111544417,4.235526847273782E-6,0.0022372739561003713,3.714114424223752E-6,97.45205879316929,1.1013930030246648,0.0023878349971651843,4.235526847273782E-6,0.0022372718460451518,3.714114424223752E-6,97.46514310870509,1.1013930030246648,0.0,4.235526847273782E-6,0.0,3.714114424223752E-6,0.0,1.1013930030246648,0.0,4.235526847273782E-6,0.0,3.714114424223752E-6,0.0,1.1013930030246648,0.004070114855854643,1.3780644159534766E-5,6.8867661866534036E-6,-2.1293696761404135E-7,3.292902064951749
22.104125,-1.3211111,0.600314,012824-011916,01 28 24.99,-01 19 16.0,0.47,9.2,3.5,0.6,<,91.3,<,69.4,,87,83,22.10337907661277,8.787159912390791E-5,-1.3212972791303408,1.0886680319232433E-4,0.0011806246207901564,7.978191229834426E-5,3.417851736418662E-4,6.8867661866534036E-6,22.103583027986435,8.787159912390791E-5,-1.3230704763115906,1.0886680319232433E-4,0.005860539233499986,2.6948016966317273E-4,0.004513340409503804,1.8952152260102631E-4,115.67724553221629,8.363075516708507,0.005860201863658064,2.6948016966317273E-4,0.0045133013244363215,1.8952152260102631E-4,115.69240552344986,8.363075516708507,0.005378467209303579,2.6948016966317273E-4,0.0038378750088192736,1.8952152260102631E-4,115.28448349918176,8.363075516708507,0.00537815595720777,2.6948016966317273E-4,0.0038378429394557907,1.8952152260102631E-4,115.29964349041533,8.363075516708507,9.390844928498489E-4,1.9974622431290783E-5,6.8867661866534036E-6,-2.1293693919233192E-7,2.767012933429891
22.10575,-0.9697778,0.719865,012825-005811,01 28 25.38,-00 58 11.2,0.25,5.4,4.5,0.5,<,66.8,<,39.1,,89,85,22.105417786595368,1.6190232071037896E-5,-0.9711295114013802,4.484020180499431E-5,7.014625541085726E-4,2.5481992125903596E-5,4.1532016738950693E-4,6.8867666414007545E-6,22.106362265063698,1.6190232071037896E-5,-0.971368503914091,4.484020180499431E-5,0.0043511826243646905,1.0704987650629414E-4,0.002237838555744509,3.3811565734316814E-5,80.00148313033033,1.6646329980255588,0.004350959820116711,1.0704987650629414E-4,0.0022377498514714635,3.3811565734316814E-5,80.01266019090534,1.6646329980255588,0.0,1.0704987650629414E-4,0.0,3.3811565734316814E-5,0.0,1.6646329980255588,0.0,1.0704987650629414E-4,0.0,3.3811565734316814E-5,0.0,1.6646329980255588,7.128816928307109E-4,1.351303427466459E-5,6.8867666414007545E-6,-2.1293698182489607E-7,5.010933354767962
22.1196667,-1.3035556,0.617371,012828-011812,01 28 28.72,-01 18 12.8,0.3,4.9,3.5,0.4,<,48.4,<,44.9,,81,77,22.121061985510384,5.876301920145441E-6,-1.3026323528475987,1.048364130254699E-5,0.0015186367667168674,2.2709712993438015E-5,0.0011335799825106516,6.8867661866534036E-6,22.121183889332723,5.876301920145441E-6,-1.3029238185184853,1.048364130254699E-5,0.0032444791870922464,2.4920732464117556E-5,0.002320242293588124,1.3412290761699763E-5,99.31290572372376,0.9588131134834218,0.003244252347454041,2.4920732464117556E-5,0.0023202417273723848,1.3412290761699763E-5,99.32825349032763,0.9588131134834218,0.0,2.4920732464117556E-5,0.0,1.3412290761699763E-5,0.0,0.9588131134834218,0.0,2.4920732464117556E-5,0.0,1.3412290761699763E-5,0.0,0.9588131134834218,0.001644266805542404,1.6439314884584346E-5,6.8867661866534036E-6,-2.1293695340318664E-7,6.022015745781621
22.1342917,-1.3054444,0.631728,012832-011819,01 28 32.23,-01 18 19.6,0.39,5.5,7.3,1.3,,61.7,<,53.3,,77,74,22.1365374295136,1.0513713183839687E-5,-1.3056808425436546,1.730640203619245E-5,0.0016516853652270428,2.877994404031101E-5,8.132759504344715E-4,6.8867661866534036E-6,22.13723618507093,1.0513713183839687E-5,-1.3060783642111675,1.730640203619245E-5,0.0038615283987796572,4.145771612388248E-5,0.0027612726385264764,2.355963098210351E-5,102.8727993504359,1.4149624888846184,0.0038612498977684926,4.145771612388248E-5,0.0027612693481742267,2.355963098210351E-5,102.88853558741202,1.4149624888846184,0.0030860835907749497,4.145771612388248E-5,0.0013975236208653436,2.355963098210351E-5,102.57191441206922,1.4149624888846184,0.003085860722218474,4.145771612388248E-5,0.0013975220890036029,2.355963098210351E-5,102.58765064904534,1.4149624888846184,0.0016611956600292156,1.8454075128389248E-5,6.8867661866534036E-6,-2.1293698182489607E-7,8.127224650214048
22.1414583,-1.2496389,0.646652,012833-011458,01 28 33.95,-01 14 58.7,0.69,9.4,3.0,0.5,<,118.0,<,53.6,,71,68,22.140740301649515,7.968212723984095E-6,-1.2500345304373544,7.132539458278181E-6,8.213241585905389E-4,1.1288223503268108E-5,8.717787678363983E-4,6.775420678763147E-6,22.140740301649515,7.968212723984095E-6,-1.2500345304373544,7.132539458278181E-6,0.002354440678412171,1.889465299539509E-5,0.0022118474270132254,1.664807232844886E-5,104.44663692701079,5.182604365227516,0.0023542632408235483,1.889465299539509E-5,0.00221184642714507,1.664807232844886E-5,104.46179422003235,5.182604365227516,0.0,1.889465299539509E-5,0.0,1.664807232844886E-5,0.0,5.182604365227516,0.0,1.889465299539509E-5,0.0,1.664807232844886E-5,0.0,5.182604365227516,7.941756928973182E-4,9.115038891484935E-6,6.886765731906053E-6,-2.1293698182489607E-7,2.9506822093850404
22.179625,-0.8719444,0.836465,012843-005219,01 28 43.11,-00 52 19.0,0.21,2.4,8.6,1.0,,37.2,<,35.3,,56,53,22.17921568181191,4.786009944954908E-5,-0.8710991711779982,1.0922827348588055E-4,5.533385715162009E-4,3.058995366077802E-5,1.9034746434724194E-4,6.8867661866534036E-6,22.17908198291446,4.786009944954908E-5,-0.8712626223785548,1.0922827348588055E-4,0.005306779442643107,2.599293917987623E-4,0.0029588797148090823,1.0628699201321577E-4,99.0802188481023,4.224107215369699,0.005306257744746397,2.599293917987623E-4,0.002958814738705073,1.0628699201321577E-4,99.0913663332761,4.224107215369699,0.004772625010007744,2.599293917987623E-4,0.001754810904983693,1.0628699201321577E-4,99.02026565587308,4.224107215369699,0.004772156288361783,2.599293917987623E-4,0.001754772199206663,1.0628699201321577E-4,99.03141314104687,4.224107215369699,9.673380955205326E-4,2.5496341314654685E-5,6.8867661866534036E-6,-2.1293695340318664E-7,3.3807706746481703
22.2029167,-0.87025,0.856325,012848-005212,01 28 48.70,-00 52 12.9,0.09,1.3,16.7,1.0,,29.0,<,28.5,,47,47,22.20121902287119,5.377974148107001E-5,-0.8703289955608263,5.025210426931374E-5,6.864854476518045E-4,2.7247045847755634E-5,2.4075232019411816E-4,7.320392997767708E-6,22.20121902287119,5.377974148107001E-5,-0.8703289955608263,5.025210426931374E-5,0.0043063172175032095,1.365975984147789E-4,0.0036602518428973437,1.0668460516681847E-4,53.09910062047903,8.493561750515932,0.004306257236553198,1.365975984147789E-4,0.0036598439368569803,1.0668460516681847E-4,53.110572389995866,8.493561750515932,0.0036103872826632887,1.365975984147789E-4,0.0028013021807300194,1.0668460516681847E-4,54.72126447076344,8.493561750515932,0.0036103286626860617,1.365975984147789E-4,0.0028009964614228024,1.0668460516681847E-4,54.732736240280275,8.493561750515932,0.0013847510376268344,1.7305126189704175E-5,6.8867661866534036E-6,-2.1293696761404135E-7,6.117546243851432
22.2045417,-2.3020278,1.167101,012849-021807,01 28 49.09,-02 18 07.3,0.04,0.7,43.6,1.7,,16.6,<,18.6,,50,49,22.203153622423738,4.266660989089961E-5,-2.3019817042942146,4.015933965039628E-5,2.465492548825874E-4,1.4609151456096856E-5,1.960686954876928E-4,7.212541835207646E-6,22.203153622423738,4.266660989089961E-5,-2.3019817042942146,4.015933965039628E-5,0.00274624750981475,1.0476604394243611E-4,0.002531351318978958,8.979077720219735E-5,123.30661332013312,19.040178709562273,0.002746241319014302,1.0476604394243611E-4,0.002530803459511336,8.979077720219735E-5,123.3370329310523,19.040178709562273,0.001451130389022273,1.0476604394243611E-4,8.849506277717085E-4,8.979077720219735E-5,117.94184156791995,19.040178709562273,0.0014511184320204669,1.0476604394243611E-4,8.847643919069218E-4,8.979077720219735E-5,117.97226117883912,19.040178709562273,4.885128759523783E-4,1.3747478167483387E-5,6.8867661866534036E-6,-2.1293698182489607E-7,4.995803416081046
22.2073333,-2.1386944,1.042778,012849-020819,01 28 49.76,-02 08 19.3,0.49,7.7,3.1,0.5,<,90.9,<,50.2,,49,48,22.207792667439282,1.0337833381333994E-4,-2.1389837161182648,8.781013949033942E-5,8.624100624237309E-5,1.2968873686467054E-5,7.851785764507708E-5,6.9997135908173974E-6,22.207792667439282,1.0337833381333994E-4,-2.1389837161182648,8.781013949033942E-5,0.0026854030115784637,2.5990557533637983E-4,0.002261073925451165,1.856659639885766E-4,119.99947458880513,22.817547914344868,0.002685371872277018,2.5990557533637983E-4,0.0022606983621309496,1.856659639885766E-4,120.0279130761545,22.817547914344868,0.0,2.5990557533637983E-4,0.0,1.856659639885766E-4,0.0,22.817547914344868,0.0,2.5990557533637983E-4,0.0,1.856659639885766E-4,0.0,22.817547914344868,7.574220927391152E-5,7.276990440232644E-6,6.886765277158702E-6,-2.1293695340318664E-7,1.9534050500071323
22.2204583,-2.2246667,1.116236,012852-021328,01 28 52.91,-02 13 28.8,0.4,6.7,2.9,0.5,<,67.4,<,51.3,,43,43,22.219768635073734,2.2452370017906899E-4,-2.22529668429394,4.1795057625332874E-4,7.666981123842138E-5,2.218647480428103E-5,3.52501666279324E-5,7.309693087572439E-6,22.219768635073734,2.2452370017906899E-4,-2.22529668429394,4.1795057625332874E-4,0.0042085407000083605,9.867884555988216E-4,0.0028570708396997943,5.239675724297451E-4,175.14156515059798,27.534988381335054,0.004208146383349804,9.867884555988216E-4,0.0028567620153518176,5.239675724297451E-4,175.1716163428651,27.534988381335054,0.003470296513621508,9.867884555988216E-4,0.0016646945736510021,5.239675724297451E-4,174.83217149980322,27.534988381335054,0.003469975136227677,9.867884555988216E-4,0.001664512826630883,5.239675724297451E-4,174.86222269207036,27.534988381335054,4.8011147652811634E-5,7.276991969516485E-6,6.8867666414007545E-6,-2.1293695340318664E-7,3.3613302551376134
22.2680417,-1.5138333,0.77635,012904-013049,01 29 04.33,-01 30 49.8,0.44,6.5,3.9,0.5,<,86.3,<,47.4,S*,30,30,22.267367817070642,2.9361232719370974E-5,-1.515069528524394,2.705789222474125E-5,4.010373578347645E-4,1.8807208543660423E-5,2.9545432545628904E-4,6.8867661866534036E-6,22.267771506261475,2.9361232719370974E-5,-1.5152739873373644,2.705789222474125E-5,0.0028868450059639957,7.778975880772108E-5,0.002353822272522779,5.281040786111337E-5,38.59764065326483,5.424255771842455,0.0028866739846404098,7.778975880772108E-5,0.0023537126610886244,5.281040786111337E-5,38.619358754320416,5.424255771842455,0.001659366333361134,7.778975880772108E-5,2.47909075028451E-4,5.281040786111337E-5,41.497440055792396,5.424255771842455,0.0016592592776828148,7.778975880772108E-5,2.4789883822265077E-4,5.281040786111337E-5,41.51915815684798,5.424255771842455,4.1335635656491E-4,1.2640285366514906E-5,6.8867661866534036E-6,-2.1293698182489607E-7,5.068286011269347
22.2725417,-0.9145556,0.890587,012905-005452,01 29 05.41,-00 54 52.4,0.08,1.1,15.1,0.6,<,29.7,<,20.5,,27,27,22.272062578880224,1.4987718238637833E-5,-0.9143327912417223,1.3224437385967477E-5,5.413290219298484E-4,1.2587415449993558E-5,5.10134408679206E-4,6.979112595101269E-6,22.272062578880224,1.4987718238637833E-5,-0.9143327912417223,1.3224437385967477E-5,0.002505350748101639,3.541716974236226E-5,0.0023413638160127465,3.0999504876458856E-5,79.92018514536204,8.461866281831071,0.0025051455707983876,3.541716974236226E-5,0.002341237155726121,3.0999504876458856E-5,79.93336711134566,8.461866281831071,0.0,3.541716974236226E-5,0.0,3.0999504876458856E-5,0.0,8.461866281831071,0.0,3.541716974236226E-5,0.0,3.0999504876458856E-5,0.0,8.461866281831071,5.580318702188488E-4,9.930010791741901E-6,6.886765731906053E-6,-2.129369249814772E-7,1.9020211584936013
22.3131667,-2.0284722,1.043614,012915-020142,01 29 15.16,-02 01 42.5,0.23,4.4,8.3,1.1,,55.4,<,31.3,,19,19,22.312082321157163,5.5347245059347886E-5,-2.0283441821780372,5.347270920800614E-5,1.603992086200862E-4,1.3447459298735868E-5,1.4030023264889496E-4,7.083726346887492E-6,22.312082321157163,5.5347245059347886E-5,-2.0283441821780372,5.347270920800614E-5,0.0026443399206462917,1.3998944452292713E-4,0.0023900458442459535,1.1508931238968603E-4,129.84523882010942,21.252973635829488,0.0026443159074113526,1.3998944452292713E-4,0.002389638320193174,1.1508931238968603E-4,129.87589695301233,21.252973635829488,0.0012363315452709267,1.3998944452292713E-4,3.4073594770920543E-4,1.1508931238968603E-4,124.19480198965385,21.252973635829488,0.0012363088488694008,1.3998944452292713E-4,3.4068100876274163E-4,1.1508931238968603E-4,124.22546012255677,21.252973635829488,1.546934677232963E-4,8.492810190370492E-6,6.8867661866534036E-6,-2.1293695340318664E-7,3.928444458288808
22.31375,-1.6281944,0.849151,012915-013741,01 29 15.30,-01 37 41.5,0.08,1.2,17.8,1.0,,26.1,<,25.5,,17,17,22.314012168098827,5.4034967156073905E-6,-1.6280650111411958,5.12551928262196E-6,0.0013553281045866957,1.2143514875678068E-5,0.0013289268075964945,6.915375232770678E-6,22.314012168098827,5.4034967156073905E-6,-1.6280650111411958,5.12551928262196E-6,0.002448011437714512,1.3129474028107507E-5,0.0023029565851703407,1.1627363198424636E-5,122.07570023586908,3.5318719388183437,0.0024478773984978226,1.3129474028107507E-5,0.002302795652890324,1.1627363198424636E-5,122.1003629712643,3.5318719388183437,0.0,1.3129474028107507E-5,0.0,1.1627363198424636E-5,0.0,3.5318719388183437,0.0,1.3129474028107507E-5,0.0,1.1627363198424636E-5,0.0,3.5318719388183437,0.0013514518388571565,1.1102089244571522E-5,6.886765731906053E-6,-2.1293696761404135E-7,1.0521495262959395
